Date,Open,High,Low,Close,Volume,Adj Close
2002-08-16,57.27,57.27,57.27,57.27,0,70.39
2002-08-15,55.45,63.35,55.45,55.45,0,68.15
2002-08-14,52.21,62.22,28.09,52.21,0,64.17
2002-08-13,54.03,62.05,54.03,54.03,0,66.4
2002-08-12,53.17,63.53,53.17,53.17,0,65.36
2002-08-09,55.62,63.53,55.62,55.62,0,68.36
2002-08-08,54.88,61.14,54.88,54.88,0,67.45
2002-08-07,52.32,63.35,52.32,52.32,0,64.31
2002-08-06,50.5,54.43,49.14,54.14,0,66.54
2002-08-05,50.9,52.72,50.9,50.9,0,62.56
2002-08-02,52.32,53.29,52.32,52.32,0,64.31
2002-08-01,52.32,64.04,52.32,52.32,0,64.31
2002-07-31,55.17,64.21,55.17,55.17,0,67.8
2002-07-30,55.73,56.42,55.73,55.73,0,68.5
2002-07-29,55.17,63.53,55.17,55.17,0,67.8
2002-07-26,53.74,61.42,53.46,53.74,0,66.05
2002-07-25,53.17,63.75,53.17,53.17,0,65.36
2002-07-24,49.08,57.44,49.08,49.08,0,60.32
2002-07-23,49.36,59.77,49.36,49.36,0,60.67
2002-07-22,50.33,84.51,28.21,50.33,392079300,61.86
2002-07-19,53.74,65,53.74,53.74,0,66.05
2002-07-18,54.99,57.55,54.25,56.98,0,70.04
2002-07-17,54.88,64.66,54.88,54.88,0,67.45
2002-07-16,52.04,52.04,52.04,52.04,0,63.96
2002-07-15,49.08,84.51,49.08,49.08,397550800,60.32
2002-07-12,51.64,53.69,51.64,51.64,0,63.47
2002-07-11,49.08,51.41,49.08,49.08,0,60.32
2002-07-10,50.22,52.44,50.22,50.22,0,61.72
2002-07-09,52.32,61.88,52.32,52.32,0,64.31
2002-07-08,54.2,62.05,54.2,54.2,0,66.61
2002-07-05,53.06,60.91,53.06,53.06,0,65.22
2002-07-04,48.62,55.22,48.62,48.62,0,59.76
2002-07-03,45.78,54.08,45.78,45.78,0,56.27
2002-07-02,48.91,59.77,48.91,48.91,0,60.11
2002-07-01,52.21,52.21,27.64,52.21,0,64.17
2002-06-28,51.18,52.72,51.18,51.18,0,62.91
2002-06-27,50.33,58.8,50.33,50.33,0,61.86
2002-06-26,49.19,49.19,23.89,49.19,0,60.46
2002-06-25,51.64,60.11,51.64,51.64,0,63.47
2002-06-24,49.76,59.43,49.76,49.76,0,61.16
2002-06-21,51.18,60.28,51.18,51.18,0,62.91
2002-06-20,50.62,52.72,50.62,50.62,0,62.21
2002-06-19,52.61,62.39,52.61,52.61,0,64.66
2002-06-18,53.06,63.87,53.06,53.06,0,65.22
2002-06-17,54.77,64.83,54.77,54.77,0,67.31
2002-06-14,51.75,63.53,51.75,51.75,0,63.61
2002-06-13,53.74,64.95,53.74,53.74,0,66.05
2002-06-12,55.34,56.98,55.34,55.34,0,68.01
2002-06-11,56.59,56.59,56.59,56.59,0,69.55
2002-06-10,55.17,56.13,55.17,55.17,0,67.8
2002-06-07,54.03,65.69,54.03,54.03,0,66.4
2002-06-06,54.88,54.88,54.88,54.88,0,67.45
2002-06-05,56.87,67.28,56.87,56.87,0,69.9
2002-06-04,58.75,58.75,58.75,58.75,0,71.77
2002-06-03,58.75,58.75,58.75,58.75,0,71.77
2002-05-31,58.75,59.94,58.75,58.75,0,71.77
2002-05-30,57.89,57.89,57.89,57.89,0,70.72
2002-05-29,60.17,66.6,60.17,60.17,0,73.5
2002-05-28,58.46,58.46,58.46,58.46,0,71.42
2002-05-27,59.71,59.71,59.71,59.71,0,72.95
2002-05-24,64.26,74.56,64.26,64.26,0,78.5
2002-05-23,62.96,72.28,62.96,62.96,0,76.91
2002-05-22,60.45,62.22,60.45,60.45,0,73.85
2002-05-21,61.42,64.66,61.42,61.42,0,75.03
2002-05-20,61.88,72.17,61.88,61.88,0,75.59
2002-05-17,61.31,73.42,61.31,61.31,0,74.89
2002-05-16,62.84,64.83,62.84,62.84,0,76.77
2002-05-15,63.7,73.59,63.7,63.7,0,77.81
2002-05-14,61.71,61.71,61.71,61.71,0,75.38
2002-05-13,58.46,72.17,58.46,58.46,0,71.42
2002-05-10,58.58,71.49,58.58,58.58,0,71.56
2002-05-09,61.42,72.97,61.42,61.42,0,75.03
2002-05-08,59.15,67.62,59.15,59.15,0,72.25
2002-05-07,54.2,65.17,54.2,54.2,0,66.21
2002-05-06,55.73,55.73,55.73,55.73,0,68.08
2002-05-03,55.73,59.66,55.73,55.73,0,68.08
2002-05-02,61.71,73.53,61.71,61.71,0,75.38
2002-05-01,61.88,73.59,61.88,61.88,0,75.59
2002-04-30,62.96,62.96,62.96,62.96,0,76.91
2002-04-29,63.3,63.3,63.3,63.3,0,77.32
2002-04-26,62.27,74.79,62.27,62.27,0,76.07
2002-04-25,64.15,84.79,64.15,64.15,0,78.37
2002-04-24,61.14,62.67,61.14,61.14,0,74.68
2002-04-23,60.85,74.1,60.85,60.85,0,74.34
2002-04-22,63.58,76.72,63.58,63.58,0,77.67
2002-04-19,66.71,97.48,66.71,66.71,0,81.49
2002-04-18,67.11,97.48,67.11,67.11,0,81.98
2002-04-17,70.12,80.59,70.12,70.12,0,85.66
2002-04-16,69.84,104.02,69.84,69.84,0,85.31
2002-04-15,65.86,75.81,65.86,65.86,0,80.45
2002-04-12,62.84,65.52,62.84,62.84,0,76.77
2002-04-11,63.41,101.06,63.41,63.41,0,77.46
2002-04-10,68.25,76.72,68.25,68.25,0,83.37
2002-04-09,68.81,68.81,68.81,68.81,0,84.06
2002-04-08,72.11,85.59,72.11,72.11,0,88.09
2002-04-05,74.67,85.59,65,74.67,0,91.22
2002-04-04,74.5,75.18,74.5,74.5,0,91.01
2002-04-03,74.5,75.92,74.5,74.5,0,91.01
2002-04-02,73.36,74.96,73.36,73.36,0,89.62
2002-04-01,73.76,73.76,73.76,73.76,0,90.11
2002-03-29,73.76,73.76,73.76,73.76,0,90.11
2002-03-28,73.76,75.64,73.76,73.76,0,90.11
2002-03-27,73.65,76.04,73.65,73.65,0,89.97
2002-03-26,73.93,120.23,73.93,73.93,458734200,90.31
2002-03-25,73.93,116.93,73.93,73.93,287306800,90.31
2002-03-22,76.21,76.21,76.21,76.21,0,93.09
2002-03-21,78.48,80.64,78.48,78.48,0,95.87
2002-03-20,77.8,79.79,77.8,77.8,0,95.04
2002-03-19,77.91,77.91,77.91,77.91,0,95.18
2002-03-18,79.9,93.33,79.9,79.9,0,97.61
2002-03-15,79.34,80.93,79.34,79.34,0,96.91
2002-03-14,80.19,81.21,80.19,80.19,0,97.96
2002-03-13,79.62,79.62,79.62,79.62,0,97.26
2002-03-12,79.05,81.55,79.05,79.05,0,96.57
2002-03-11,79.79,95.88,79.79,79.79,0,97.47
2002-03-08,82.75,84.06,82.75,82.75,0,101.08
2002-03-07,82.46,95.6,82.46,82.46,0,100.74
2002-03-06,80.93,80.93,80.93,80.93,0,98.86
2002-03-05,77.23,77.23,77.23,77.23,0,94.34
2002-03-04,77.91,90.37,77.91,77.91,0,95.18
2002-03-01,76.49,79.05,76.49,76.49,0,93.44
2002-02-28,76.09,91.16,76.09,76.09,0,92.95
2002-02-27,78.94,89.29,78.94,78.94,0,96.43
2002-02-26,73.53,89.63,73.53,73.53,0,89.83
2002-02-25,71.94,74.05,71.94,71.94,0,87.88
2002-02-22,73.53,75.07,73.53,73.53,0,89.83
2002-02-21,74.96,86.05,74.96,74.96,0,91.57
2002-02-20,71.66,71.66,71.66,71.66,0,87.54
2002-02-19,72.68,86.61,72.68,72.68,0,88.79
2002-02-18,74.22,76.49,74.22,74.22,0,90.66
2002-02-15,75.75,78.77,74.79,75.18,0,91.84
2002-02-14,75.92,76.32,75.92,75.92,0,92.75
2002-02-13,77.23,93.15,65,77.23,0,94.34
2002-02-12,77.52,77.52,77.52,77.52,0,94.69
2002-02-11,81.33,81.33,81.33,81.33,0,99.35
2002-02-08,82.06,83.2,82.06,82.06,0,100.25
2002-02-07,82.06,82.06,82.06,82.06,0,100.25
2002-02-06,77.63,77.63,77.63,77.63,0,94.83
2002-02-05,81.5,84.06,81.5,81.5,0,99.55
2002-02-04,84.74,101.06,84.74,84.74,0,103.51
2002-02-01,87.75,89,87.75,87.75,0,107.2
2002-01-31,86.61,88.32,86.61,86.61,0,105.81
2002-01-30,85.48,87.47,85.48,85.48,0,104.42
2002-01-29,87.75,87.75,87.75,87.75,0,107.2
2002-01-28,91.28,107.26,52.49,91.28,0,111.5
2002-01-25,92.59,94.24,92.59,92.59,0,113.1
2002-01-24,93.72,106.92,92.47,93.72,0,114.49
2002-01-23,90.31,105.61,90.31,90.31,0,110.32
2002-01-22,91.85,95.03,91.85,91.85,0,112.2
2002-01-21,92.87,94.29,92.87,92.87,0,113.45
2002-01-18,94.12,94.86,94.12,94.12,0,114.98
2002-01-17,94.12,95.88,94.12,94.12,0,114.98
2002-01-16,92.42,93.72,92.42,92.42,0,112.89
2002-01-15,93.72,171.75,93.72,93.72,349065000,114.49
2002-01-14,91.56,91.56,91.56,91.56,0,111.85
2002-01-11,95.26,96.85,95.26,95.26,0,116.37
2002-01-10,93.55,93.55,93.55,93.55,0,114.28
2002-01-09,97.14,116.64,97.14,97.14,0,118.66
2002-01-08,101.4,104.42,101.4,101.4,0,123.87
2002-01-07,103.22,106.8,103.22,103.22,0,126.09
2002-01-04,104.81,107.37,104.81,104.81,0,128.04
2002-01-03,104.36,120.05,80.98,104.36,0,127.48
2002-01-02,100.66,100.66,100.66,100.66,0,122.97
2002-01-01,102.25,102.25,102.25,102.25,0,124.91
2001-12-31,102.25,103.68,102.25,102.25,0,124.91
2001-12-28,102.08,104.24,102.08,102.08,0,124.7
2001-12-27,102.65,103.85,102.65,102.65,0,125.4
2001-12-26,101.8,101.8,101.8,101.8,0,124.36
2001-12-25,101.8,101.8,101.8,101.8,0,124.36
2001-12-24,101.8,102.54,101.8,101.8,0,124.36
2001-12-21,99.98,120.05,99.98,99.98,113890500,122.13
2001-12-20,99.81,101.57,99.81,99.81,0,121.92
2001-12-19,100.66,164.41,100.66,100.66,194111500,122.97
2001-12-18,102.94,104.81,102.94,102.94,0,125.75
2001-12-17,102.94,118.46,102.94,102.94,0,125.75
2001-12-14,99.7,101.86,99.7,99.7,0,121.79
2001-12-13,99.81,117.61,99.81,99.81,0,121.92
2001-12-12,101.8,104.53,101.8,101.8,0,124.36
2001-12-11,102.94,120.85,102.94,102.94,215058400,125.75
2001-12-10,104.07,126.25,104.07,104.07,0,127.14
2001-12-07,108.06,126.42,108.06,108.06,168976800,132
2001-12-06,109.93,127.22,109.93,109.93,378462900,134.29
2001-12-05,108.06,124.15,108.06,108.06,0,132
2001-12-04,104.24,118.12,104.24,104.24,199457300,127.34
2001-12-03,101.52,122.78,101.52,101.52,143959700,124.01
2001-11-30,102.37,119.26,52.15,102.37,0,125.05
2001-11-29,102.94,119.94,102.94,102.94,211139200,125.75
2001-11-28,104.07,124.04,93.5,104.07,0,127.14
2001-11-27,106.06,125.91,106.06,106.06,234637400,129.57
2001-11-26,107.49,107.49,107.49,107.49,0,131.3
2001-11-23,104.36,120.91,104.36,104.36,194547900,127.48
2001-11-22,104.93,121.08,104.93,104.93,121317600,128.18
2001-11-21,102.94,116.76,102.94,102.94,192516900,125.75
2001-11-20,103.96,123.47,56.53,103.96,0,126.58
2001-11-19,107.49,124.77,107.49,107.49,168439700,130.87
2001-11-16,106.35,126.77,106.35,106.35,207958600,129.48
2001-11-15,102.99,107.09,102.99,105.67,0,128.65
2001-11-14,102.82,120.34,102.82,102.82,401994600,125.19
2001-11-13,102.37,168.96,102.37,102.37,316864100,124.64
2001-11-12,99.13,116.19,99.13,99.13,0,120.69
2001-11-09,100.55,116.98,100.55,100.55,172308500,122.42
2001-11-08,102.37,120.4,102.37,102.37,0,124.64
2001-11-07,99.7,99.7,99.7,99.7,0,121.38
2001-11-06,97.53,97.53,97.53,97.53,0,118.75
2001-11-05,94.69,94.69,94.69,94.69,0,115.29
2001-11-02,92.3,92.3,92.3,92.3,0,112.38
2001-11-01,90.43,90.43,90.43,90.43,0,110.1
2001-10-31,90.43,90.43,90.43,90.43,0,110.1
2001-10-30,89.74,89.74,89.74,89.74,0,109.27
2001-10-29,92.87,92.87,92.87,92.87,0,113.07
2001-10-26,94.12,94.12,94.12,94.12,0,114.6
2001-10-25,91.45,91.45,91.45,91.45,0,111.34
2001-10-24,94.01,94.01,94.01,94.01,0,114.46
2001-10-23,96.4,96.4,96.4,96.4,0,117.37
2001-10-22,94.01,94.01,94.01,94.01,0,114.46
2001-10-19,92.13,92.13,92.13,92.13,0,112.17
2001-10-18,93.27,93.27,93.27,93.27,0,113.56
2001-10-17,94.97,94.97,94.97,94.97,0,115.64
2001-10-16,90.99,90.99,90.99,90.99,0,110.79
2001-10-15,88.89,88.89,88.89,88.89,0,108.23
2001-10-12,88.72,88.72,88.72,88.72,0,108.02
2001-10-11,91.73,91.73,91.73,91.73,0,111.69
2001-10-10,94.12,94.12,94.12,94.12,0,114.6
2001-10-09,90.88,90.88,90.88,90.88,0,110.65
2001-10-08,91.28,91.28,91.28,91.28,0,111.14
2001-10-05,88.72,88.72,88.72,88.72,0,108.02
2001-10-04,88.89,88.89,88.89,88.89,0,108.23
2001-10-03,85.02,85.02,85.02,85.02,0,103.52
2001-10-02,85.19,85.19,85.19,85.19,0,103.73
2001-10-01,83.6,83.6,83.6,83.6,0,101.79
2001-09-28,85.31,85.31,85.31,85.31,0,103.86
2001-09-27,81.78,81.78,81.78,81.78,0,99.57
2001-09-26,83.32,83.32,83.32,83.32,0,101.44
2001-09-25,81.61,81.61,81.61,81.61,0,99.36
2001-09-24,81.61,81.61,81.61,81.61,0,99.36
2001-09-21,80.47,80.47,80.47,80.47,0,97.98
2001-09-20,79.22,79.22,79.22,79.22,0,96.46
2001-09-19,80.47,80.47,80.47,80.47,0,97.98
2001-09-18,79.51,79.51,79.51,79.51,0,96.8
2001-09-17,75.92,75.92,75.92,75.92,0,92.44
2001-09-14,71.66,71.66,71.66,71.66,0,87.25
2001-09-13,76.78,76.78,76.78,76.78,0,93.48
2001-09-12,76.21,76.21,76.21,76.21,0,92.79
2001-09-11,70.52,70.52,70.52,70.52,0,85.86
2001-09-10,77.34,77.34,77.34,77.34,0,94.17
2001-09-07,76.21,76.21,76.21,76.21,0,92.79
2001-09-06,78.2,78.2,78.2,78.2,0,95.21
2001-09-05,81.21,81.21,81.21,81.21,0,98.88
2001-09-04,81.89,81.89,81.89,81.89,0,99.71
2001-09-03,76.89,76.89,76.89,76.89,0,93.62
2001-08-31,78.2,78.2,78.2,78.2,0,95.21
2001-08-30,76.78,76.78,76.78,76.78,0,93.48
2001-08-29,76.21,76.21,76.21,76.21,0,92.79
2001-08-28,75.92,75.92,75.92,75.92,0,92.44
2001-08-27,76.21,76.21,76.21,76.21,0,92.79
2001-08-24,76.21,76.21,76.21,76.21,0,92.79
2001-08-23,73.93,73.93,73.93,73.93,0,90.02
2001-08-22,74.22,74.22,74.22,74.22,0,90.36
2001-08-21,75.64,75.64,75.64,75.64,0,92.09
